<http://www.yso.fi/onto/yso/p1963>	liikuntatapahtumat
<http://www.yso.fi/onto/yso/p3708>	kuntoliikunta
<http://www.yso.fi/onto/yso/p25967>	osallistujat
<http://www.yso.fi/onto/yso/p18246>	segmentointi
<http://www.yso.fi/onto/yso/p4734>	motivaatio
<http://www.yso.fi/onto/yso/p6858>	liikuntamatkailu
<http://www.yso.fi/onto/yso/p24304>	tapahtumatuotanto
<http://www.yso.fi/onto/yso/p19247>	liikuntasosiologia
<http://www.yso.fi/onto/yso/p1120>	suunnistus
<http://www.yso.fi/onto/yso/p1963>	liikuntatapahtumat
