<http://www.yso.fi/onto/yso/p9064>	laki viranomaisten toiminnan julkisuudesta
<http://www.yso.fi/onto/yso/p23081>	yritysetiikka
<http://www.yso.fi/onto/yso/p2961>	tiedonhankinta
<http://www.yso.fi/onto/yso/p21833>	tietojenluovutus
<http://www.yso.fi/onto/yso/p2963>	tiedontarve
<http://www.yso.fi/onto/yso/p2776>	tiedonsaanti
<http://www.yso.fi/onto/yso/p2777>	organisaatioviestintä
<http://www.yso.fi/onto/yso/p14294>	suhdetoiminta
<http://www.yso.fi/onto/yso/p6946>	viranomaiset
<http://www.yso.fi/onto/yso/p18974>	viranomaistehtävät
