Daguerreobase Daguerreotypia on varhainen valokuvausmenetelmä, joka sai nimensä Louis-Jacques-Mandé Daguerren mukaan. Daguerreobase-hanke kerää, säilyttää ja jakaa tietoa eurooppalaisista daguerrotyypeistä. Mukana on myös Suomen valokuvataiteen museo. 	<http://urn.fi/URN:NBN:fi:au:ykl:75.7>
Suden kanssa Teoksen artikkeleissa käsitellään ristiriitaista suhtautumista susiin sekä sitä, miten yhteiskunnan ja ihmisten arjen on muututtava, jotta susien kanssa voidaan elää. 	<http://urn.fi/URN:NBN:fi:au:ykl:58.11>
Luovan ajattelun metodologia - idea käänteenä teoriasta käytäntöön ja keksintöihin Jyrki Reunasen teos käytännöllisestä ja luovasta ajattelusta kaikille ideoinnista kiinnostuneille. 	<http://urn.fi/URN:NBN:fi:au:ykl:16> <http://urn.fi/URN:NBN:fi:au:ykl:14.13>
Eesti etümoloogiasõnaraamat Viron kielen etymologinen sanakirja.	<http://urn.fi/URN:NBN:fi:au:ykl:88.3>
Eesti keele seletav sõnaraamat Viron kielen selittävä sanakirja. 	<http://urn.fi/URN:NBN:fi:au:ykl:88.3>
Eduskunnan toiminta sota-aikana Tietopaketissa kerrotaan eduskunnan työskentelystä vuosina 1939−1944.	<http://urn.fi/URN:NBN:fi:au:ykl:92.73>
Lääkärihinta.fi  Palvelu yksityislääkärien hintojen vertailuun.  	<http://urn.fi/URN:NBN:fi:au:ykl:59.2>
Pistekirjoitus.fi Täällä on tietoa pistekirjoituksesta ja Braille-neuvottelukunnan toiminnasta. Julkaisuista löytyy esimerkiksi Murra koodi -opas, jonka avulla voit tutustua pistekirjoitukseen ja opetella pistekirjoitusaakkoset. 	<http://urn.fi/URN:NBN:fi:au:ykl:38.553>
Nostalgiset Naiset Lottamuseon juhlavuoden lifestyle –blogissa tarjolla kauneutta, terveyttä, muotia, käsitöitä ja reseptiikkaa 1920-1940-luvuilta. 	<http://urn.fi/URN:NBN:fi:au:ykl:90.2>
Latutilanne.fi Hiihtäjien tekemä tietopankki aukiolevista laduista ja niiden kunnosta.	<http://urn.fi/URN:NBN:fi:au:ykl:79.12>
Into Finland Into Finland antaa perustietoa suomalaisesta työlainsäädännöstä, sosiaaliturvasta sekä verotuksesta työhön maahan tulevalle.	<http://urn.fi/URN:NBN:fi:au:ykl:32.21>
Erikoisalani.fi Valintakone erityisesti nuorille lääkäreille ja lääketieteen opiskelijoille, jotka miettivät itselleen sopivaa erikoisalaa. Erikoisalojen ominaispiirteitä havainnollistetaan tilastotietojen ja henkilökohtaisten tarinoiden avulla. 	<http://urn.fi/URN:NBN:fi:au:ykl:59.21>
Funzi : About Finland Verkkopalvelu uusille maahanmuuttajille. Tietoa Suomesta, suomen kielestä ja arkielämästä Suomessa.  	<http://urn.fi/URN:NBN:fi:au:ykl:32.21>
Kotirintaman pommitukset Täällä kerrotaan ilmasodasta ja Mikkelin pommituksista tammi-maaliskuussa 1940. 	<http://urn.fi/URN:NBN:fi:au:ykl:92.73>
Matkailuenglantia Simppeliä sanastoa ja fraaseja matkailijan tarpeisiin. 	<http://urn.fi/URN:NBN:fi:au:ykl:89.5>
Sexual Health and Equality in Finland Tietopaketti seksuaaliterveydestä ja sukupuolten välisestä tasa-arvosta. Aiheina Suomen laki ja seurustelusuhteet, seksuaalisuus ja seksi, seksuaalikasvatus, seksuaalinen väkivalta ja häirintä sekä seksuaaliterveydestä huolehtiminen.	<http://urn.fi/URN:NBN:fi:au:ykl:59.35>
